[-0.14787956  0.02335551],[0 0 1]
[-0.12578204  0.02209752],[0 0 1]
[-0.10500864  0.0207734 ],[0 1 0]
[-0.08661221  0.01839643],[1 0 0]
[-0.07163186  0.01498035],[1 0 0]
[-0.060094    0.01153785],[0 1 0]
[-0.05101563  0.00907837],[0 0 1]
[-0.04340804  0.00760759],[1 0 0]
[-0.03927928  0.00412876],[1 0 0]
[-0.03863318  0.0006461 ],[0 1 0]
[-0.04047031 -0.00183713],[1 0 0]
[-0.04578903 -0.00531873],[0 1 0]
[-0.05358421 -0.00779518],[1 0 0]
[-0.06484715 -0.01126294],[0 1 0]
[-0.07856294 -0.01371578],[0 1 0]
[-0.09470961 -0.01614667],[1 0 0]
[-0.11425604 -0.01954643],[1 0 0]
[-0.13715705 -0.022901  ],[0 0 1]
[-0.16134938 -0.02419234],[1 0 0]
[-0.18875452 -0.02740513],[0 0 1]
[-0.21726943 -0.02851491],[1 0 0]
[-0.24877181 -0.03150238],[0 0 1]
[-0.28110968 -0.03233787],[1 0 0]
[-0.31611    -0.03500032],[1 0 0]
[-0.35356793 -0.03745792],[1 0 0]
[-0.3932465  -0.03967857],[1 0 0]
[-0.43487798 -0.04163148],[0 0 1]
[-0.47616704 -0.04128906],[0 1 0]
[-0.51781064 -0.0416436 ],[0 1 0]
[-0.55949764 -0.04168701],[1 0 0]
[-0.60191593 -0.04241829],[0 0 1]
[-0.64275223 -0.0408363 ],[1 0 0]
[-0.68371378 -0.04096156],[0 0 1]
[-0.72252013 -0.03880634],[0 1 0]
[-0.75992155 -0.03740142],[0 1 0]
[-0.79569534 -0.03577379],[1 0 0]
[-0.83064761 -0.03495227],[1 0 0]
[-0.86460914 -0.03396153],[0 0 1]
[-0.89543644 -0.0308273 ],[0 1 0]
[-0.92401841 -0.02858196],[0 1 0]
[-0.95026913 -0.02625073],[1 0 0]
[-0.97512481 -0.02485568],[0 0 1]
[-0.9965387  -0.02141389],[1 0 0]
[-1.01648141 -0.01994271],[0 0 1]
[-1.03293472 -0.01645331],[1 0 0]
[-1.04789032 -0.0149556 ],[0 1 0]
[-1.06034593 -0.01245561],[0 1 0]
[-1.07030348 -0.00995755],[1 0 0]
[-1.07876703 -0.00846355],[0 0 1]
[-1.08374179 -0.00497476],[1 0 0]
[-1.08723155 -0.00348977],[0 0 1]
[-1.08723933e+00 -7.77577051e-06],[0 1 0]
[-1.08476512  0.00247421],[0 1 0]
[-1.07980677  0.00495835],[1 0 0]
[-1.07336038  0.00644639],[1 0 0]
[-1.06542168  0.0079387 ],[1 0 0]
[-1.05598672  0.00943496],[0 0 1]
[-0.41543296  0.        ],[0 1 0]
[-0.41623004 -0.00079708],[1 0 0]
[-0.41881853 -0.00258849],[0 0 1]
[-0.42118    -0.00236147],[0 1 0]
[-0.42429758 -0.00311758],[1 0 0]
[-0.42914895 -0.00485137],[0 0 1]
[-0.43369926 -0.0045503 ],[1 0 0]
[-0.43991566 -0.00621641],[1 0 0]
[-0.44775312 -0.00783746],[1 0 0]
[-0.45715453 -0.0094014 ],[0 1 0]
[-0.46705097 -0.00989644],[0 1 0]
[-0.47736949 -0.01031852],[0 1 0]
[-0.48803362 -0.01066413],[1 0 0]
[-0.49996398 -0.01193036],[0 1 0]
[-0.51207146 -0.01210747],[0 1 0]
[-0.52426537 -0.01219391],[0 0 1]
[-0.53545428 -0.01118891],[0 0 1]
[-0.5455543  -0.01010002],[0 1 0]
[-0.55548976 -0.00993547],[1 0 0]
[-0.56618641 -0.01069665],[1 0 0]
[-0.57756453 -0.01137811],[0 1 0]
[-0.58853966 -0.01097513],[0 0 1]
[-0.59803081 -0.00949115],[0 1 0]
[-0.60696835 -0.00893754],[1 0 0]
[-0.61628712 -0.00931877],[0 0 1]
[-0.62391965 -0.00763253],[1 0 0]
[-0.63181107 -0.00789143],[0 1 0]
[-0.63890509 -0.00709402],[0 1 0]
[-0.64515145 -0.00624636],[0 0 1]
[-0.64950624 -0.00435479],[0 0 1]
[-0.65193902 -0.00243278],[0 1 0]
[-0.65343285 -0.00149383],[1 0 0]
[-0.65497737 -0.00154451],[0 1 0]
[-6.55561852e-01 -5.84486200e-04],[1 0 0]
[-6.56182266e-01 -6.20414221e-04],[0 1 0]
[-6.55834317e-01  3.47949293e-04],[0 0 1]
[-0.65352041  0.00231391],[0 0 1]
[-0.64925658  0.00426383],[0 1 0]
[-0.64407247  0.0051841 ],[0 0 1]
[-0.63700436  0.00706811],[0 1 0]
[-0.62910202  0.00790234],[0 1 0]
[-0.62042155  0.00868047],[0 0 1]
[-0.61002507  0.01039647],[0 1 0]
[-0.59898764  0.01103743],[1 0 0]
[-0.5883896   0.01059804],[0 1 0]
[-0.57730868  0.01108092],[1 0 0]
[-0.56682668  0.010482  ],[0 0 1]
[-0.55502138  0.0118053 ],[0 1 0]
[-0.54298075  0.01204062],[1 0 0]
[-0.53179485  0.01118591],[0 1 0]
[-0.52054747  0.01124737],[1 0 0]
[-0.51032299  0.01022449],[0 0 1]
[-0.49919804  0.01112494],[0 1 0]
[-0.48825594  0.0109421 ],[0 0 1]
[-0.47657841  0.01167753],[0 0 1]
[-0.46425237  0.01232604],[0 0 1]
[-0.45136908  0.01288329],[0 0 1]
[-0.43802328  0.0133458 ],[0 1 0]
[-0.42531227  0.01271101],[1 0 0]
[-0.41432777  0.0109845 ],[1 0 0]
[-0.40514821  0.00917956],[0 1 0]
[-0.39683845  0.00830976],[0 1 0]
[-0.38945664  0.00738181],[1 0 0]
[-0.38405396  0.00540268],[1 0 0]
[-0.38066756  0.0033864 ],[1 0 0]
[-0.3793206   0.00134696],[0 0 1]
[-0.37802225  0.00129835],[1 0 0]
[-0.37878135 -0.0007591 ],[1 0 0]
[-0.38159273 -0.00281138],[0 0 1]
[-0.38443724 -0.0028445 ],[1 0 0]
[-0.38929539 -0.00485816],[1 0 0]
[-0.3961338 -0.0068384],[0 0 1]
[-0.40290506 -0.00677126],[1 0 0]
[-0.41156187 -0.00865681],[0 1 0]
[-0.42104323 -0.00948136],[0 1 0]
[-0.43128167 -0.01023845],[0 1 0]
[-0.44220368 -0.01092201],[1 0 0]
[-0.4547301  -0.01252642],[1 0 0]
[-0.46876938 -0.01403927],[0 1 0]
[-0.48321802 -0.01444864],[0 1 0]
[-0.49796877 -0.01475076],[1 0 0]
[-0.51391156 -0.01594279],[1 0 0]
[-0.530927   -0.01701543],[0 1 0]
[-0.54788747 -0.01696048],[0 1 0]
[-0.56466595 -0.01677847],[0 1 0]
[-0.5811372  -0.01647125],[1 0 0]
[-0.59817905 -0.01704185],[0 1 0]
[-0.6146662  -0.01648715],[0 0 1]
[-0.62947881 -0.01481261],[1 0 0]
[-0.64451061 -0.0150318 ],[1 0 0]
[-0.65965532 -0.01514472],[1 0 0]
[-0.67480772 -0.01515239],[1 0 0]
[-0.68986454 -0.01505682],[0 1 0]
[-0.70372543 -0.0138609 ],[1 0 0]
[-0.71730017 -0.01357474],[1 0 0]
[-0.73050254 -0.01320237],[0 0 1]
[-0.74125088 -0.01074834],[0 1 0]
[-0.75048038 -0.00922949],[0 1 0]
[-0.75813664 -0.00765626],[1 0 0]
[-0.76517545 -0.00703882],[1 0 0]
[-0.77155693 -0.00638148],[1 0 0]
[-0.77724556 -0.00568862],[0 1 0]
[-0.78121017 -0.00396462],[1 0 0]
[-0.78442937 -0.0032192 ],[1 0 0]
[-0.78688595 -0.00245658],[0 0 1]
[-7.86566882e-01  3.19063395e-04],[0 1 0]
[-0.78447386  0.00209302],[0 0 1]
[-0.77961799  0.00485588],[1 0 0]
[-0.77402526  0.00559272],[0 0 1]
[-0.7657261   0.00829916],[0 0 1]
[-0.75476652  0.01095958],[0 0 1]
[-0.74120885  0.01355767],[0 1 0]
[-0.72613258  0.01507626],[0 0 1]
[-0.70862907  0.01750351],[0 0 1]
[-0.68880801  0.01982106],[0 1 0]
[-0.66779798  0.02101002],[0 0 1]
[-0.64473988  0.0230581 ],[0 1 0]
[-0.62079309  0.02394679],[0 1 0]
[-0.59612763  0.02466546],[0 1 0]
[-0.57092248  0.02520515],[1 0 0]
[-0.5463636   0.02455888],[0 0 1]
[-0.52063411  0.02572949],[0 0 1]
[-0.49392686  0.02670725],[0 1 0]
[-0.46744185  0.02648501],[0 1 0]
[-0.44137603  0.02606582],[0 0 1]
[-0.41492064  0.02645538],[0 1 0]
[-0.38926598  0.02565466],[0 1 0]
[-0.36459177  0.02467422],[0 0 1]
[-0.34006539  0.02452638],[0 0 1]
[-0.31584701  0.02421838],[0 0 1]
[-0.29208783  0.02375918],[1 0 0]
[-0.27092872  0.02115911],[0 1 0]
[-0.2514883   0.01944042],[0 0 1]
[-0.23286948  0.01861882],[1 0 0]
[-0.217165    0.01570448],[1 0 0]
[-0.20444847  0.01271653],[0 1 0]
[-0.19377626  0.01067221],[0 0 1]
[-0.18419338  0.00958288],[0 1 0]
[-0.17673843  0.00745495],[0 0 1]
[-0.17044023  0.0062982 ],[1 0 0]
[-0.16732227  0.00311795],[0 1 0]
[-0.16639591  0.00092636],[0 1 0]
[-0.16766448 -0.00126857],[0 1 0]
[-0.17112341 -0.00345893],[0 1 0]
[-0.17676008 -0.00563666],[0 0 1]
[-0.1835534  -0.00679333],[0 0 1]
[-0.19147718 -0.00792378],[0 1 0]
[-0.20149971 -0.01002253],[0 0 1]
[-0.21257921 -0.0110795 ],[0 0 1]
[-0.22466731 -0.01208811],[1 0 0]
[-0.23970875 -0.01504143],[0 0 1]
[-0.25563114 -0.01592239],[1 0 0]
[-0.2743537  -0.01872256],[0 0 1]
[-0.29377621 -0.01942251],[1 0 0]
[-0.31578904 -0.02201283],[1 0 0]
[-0.34026142 -0.02447239],[0 0 1]
[-0.36504055 -0.02477913],[0 1 0]
[-0.39096453 -0.02592397],[0 1 0]
[-0.41785722 -0.02689269],[0 0 1]
[-0.44452973 -0.02667252],[0 1 0]
[-0.47178972 -0.02725999],[0 0 1]
[-0.49843672 -0.02664699],[1 0 0]
[-0.52627225 -0.02783553],[0 1 0]
[-0.55408773 -0.02781548],[0 0 1]
[-0.58067486 -0.02658713],[0 0 1]
[-0.60583601 -0.02516115],[1 0 0]
[-0.63138662 -0.02555061],[1 0 0]
[-0.65714283 -0.02575621],[0 0 1]
[-0.68092404 -0.02378121],[0 0 1]
[-0.70256864 -0.0216446 ],[1 0 0]
[-0.72393453 -0.02136589],[0 1 0]
[-0.74388673 -0.0199522 ],[1 0 0]
[-0.76330444 -0.01941771],[1 0 0]
[-0.78207534 -0.01877091],[1 0 0]
[-0.80009619 -0.01802085],[0 1 0]
[-0.81627307 -0.01617688],[0 0 1]
[-0.82952625 -0.01325318],[0 0 1]
[-0.83979379 -0.01026754],[0 1 0]
[-0.84802985 -0.00823606],[1 0 0]
[-0.85519906 -0.00716921],[0 1 0]
[-0.86027164 -0.00507258],[0 0 1]
[-0.86222711 -0.00195547],[0 0 1]
[-0.86105772  0.00116939],[0 0 1]
[-0.85676809  0.00428963],[0 0 1]
[-0.84937545  0.00739264],[0 1 0]
[-0.83991029  0.00946516],[1 0 0]
[-0.82941315  0.01049715],[0 1 0]
[-0.81693088  0.01248227],[0 1 0]
[-0.80252176  0.01440911],[0 1 0]
[-0.78625645  0.01626532],[1 0 0]
[-0.76921881  0.01703763],[0 0 1]
[-0.74950127  0.01971755],[1 0 0]
[-0.7292162   0.02028507],[0 1 0]
[-0.70748496  0.02173124],[1 0 0]
[-0.68544346  0.0220415 ],[1 0 0]
[-0.66323526  0.0222082 ],[1 0 0]
[-0.64101015  0.02222511],[1 0 0]
[-0.61892256  0.0220876 ],[1 0 0]
[-0.59712974  0.02179282],[0 0 1]
[-0.57378989  0.02333984],[0 0 1]
[-0.49746194  0.        ],[0 1 0]
[-4.97657761e-01 -1.95825494e-04],[0 0 1]
[-0.49704795  0.00060981],[0 0 1]
[-0.49563706  0.00141089],[0 0 1]
[-0.49343563  0.00220143],[0 1 0]
[-0.49146012  0.00197551],[0 1 0]
[-0.48972528  0.00173484],[1 0 0]
[-4.89244046e-01  4.81229622e-04],[0 1 0]
[-4.89020021e-01  2.24025062e-04],[0 1 0]
[-4.89054872e-01 -3.48507122e-05],[0 1 0]
[-4.89348338e-01 -2.93466510e-04],[0 1 0]
[-0.48989823 -0.00054989],[0 1 0]
[-0.49070045 -0.00080222],[0 1 0]
[-0.491749   -0.00104855],[1 0 0]
[-0.49403607 -0.00228706],[0 0 1]
[-0.49554456 -0.00150849],[0 1 0]
[-0.49726321 -0.00171865],[0 0 1]
[-0.49817917 -0.00091596],[0 1 0]
[-0.4992856  -0.00110643],[0 0 1]
[-4.99574212e-01 -2.88612684e-04],[0 0 1]
[-0.49904285  0.00053136],[0 0 1]
[-0.4976955   0.00134736],[1 0 0]
[-4.9754222e-01  1.5327705e-04],[0 0 1]
[-0.49658417  0.00095805],[1 0 0]
[-4.96828504e-01 -2.44335988e-04],[0 0 1]
[-0.4962734  0.0005551],[0 0 1]
[-0.49492301  0.00135039],[1 0 0]
[-4.94787421e-01  1.35588823e-04],[1 0 0]
[-0.49586765 -0.00108023],[0 0 1]
[-4.96155619e-01 -2.87971007e-04],[0 0 1]
[-0.49564918  0.00050644],[0 1 0]
[-4.95352120e-01  2.97061344e-04],[1 0 0]
[-0.49626666 -0.00091454],[0 0 1]
[-4.96385952e-01 -1.19296394e-04],[0 1 0]
[-4.96709118e-01 -3.23165938e-04],[0 1 0]
[-0.49723374 -0.00052462],[0 1 0]
[-0.49795589 -0.00072215],[1 0 0]
[-0.49987017 -0.00191428],[1 0 0]
[-0.50296227 -0.0030921 ],[0 1 0]
[-0.50620904 -0.00324677],[0 1 0]
[-0.50958618 -0.00337714],[1 0 0]
[-0.51406838 -0.0044822 ],[0 0 1]
[-0.51762205 -0.00355367],[0 0 1]
[-0.52022054 -0.00259849],[0 0 1]
[-0.52184437 -0.00162383],[0 0 1]
[-0.52248135 -0.00063699],[1 0 0]
[-0.52412672 -0.00164537],[0 1 0]
[-0.52576812 -0.00164141],[0 0 1]
[-0.52639326 -0.00062514],[1 0 0]
[-0.52799744 -0.00160418],[1 0 0]
[-0.53056863 -0.00257119],[1 0 0]
[-0.53408755 -0.00351892],[0 1 0]
[-0.53752781 -0.00344027],[0 1 0]
[-0.54086364 -0.00333583],[1 0 0]
[-0.54507004 -0.0042064 ],[0 1 0]
[-0.54911552 -0.00404548],[0 1 0]
[-0.55296981 -0.00385429],[1 0 0]
[-0.5576041  -0.00463429],[1 0 0]
[-0.56298379 -0.00537969],[0 0 1]
[-0.56706879 -0.00408499],[1 0 0]
[-0.57182868 -0.00475989],[0 0 1]
[-0.5752281  -0.00339943],[1 0 0]
[-0.57924186 -0.00401375],[1 0 0]
[-0.58384022 -0.00459837],[1 0 0]
[-0.58898923 -0.00514901],[1 0 0]
[-0.59465095 -0.00566172],[1 0 0]
[-0.60078381 -0.00613286],[1 0 0]
[-0.60734294 -0.00655913],[1 0 0]
[-0.61428057 -0.00693763],[1 0 0]
[-0.62154645 -0.00726588],[0 0 1]
[-0.62708824 -0.0055418 ],[1 0 0]
[-0.63286628 -0.00577803],[0 1 0]
[-0.6378394  -0.00497313],[1 0 0]
[-0.6429724 -0.005133 ],[0 1 0]
[-0.64722911 -0.00425671],[0 0 1]
[-0.6495797  -0.00235059],[1 0 0]
[-0.65200777 -0.00242807],[0 0 1]
[-6.52496419e-01 -4.88646921e-04],[0 1 0]
[-6.52042247e-01  4.54172087e-04],[0 0 1]
[-0.64964841  0.00239384],[1 0 0]
[-0.64733157  0.00231684],[0 1 0]
[-0.64410791  0.00322367],[0 0 1]
[-0.63899998  0.00510793],[0 1 0]
[-0.63304373  0.00595625],[1 0 0]
[-0.62728131  0.00576242],[0 0 1]
[-0.61975375  0.00752756],[0 1 0]
[-0.61151499  0.00823876],[1 0 0]
[-0.60362448  0.00789051],[0 1 0]
[-0.59513952  0.00848496],[0 1 0]
[-0.58612212  0.0090174 ],[0 0 1]
[-0.57563853  0.01048358],[0 0 1]
[-0.56376623  0.0118723 ],[1 0 0]
[-0.55259341  0.01117283],[1 0 0]
[-0.5422034   0.01039001],[0 0 1]
[-0.53067392  0.01152947],[0 0 1]
[-0.51809139  0.01258253],[0 1 0]
[-0.50555016  0.01254123],[0 0 1]
[-0.49214423  0.01340593],[0 1 0]
[-0.47897386  0.01317037],[0 1 0]
[-0.46613717  0.01283668],[0 0 1]
[-0.45272932  0.01340785],[0 0 1]
[-0.43884899  0.01388033],[0 1 0]
[-0.42559746  0.01325153],[0 1 0]
[-0.4130704   0.01252706],[1 0 0]
[-0.40235719  0.01071321],[0 0 1]
[-0.39153337  0.01082381],[0 0 1]
[-0.38067434  0.01085903],[0 0 1]
[-0.3698547   0.01081965],[0 0 1]
[-0.35914768  0.01070702],[0 0 1]
[-0.34862462  0.01052306],[0 0 1]
[-0.33835442  0.0102702 ],[0 1 0]
[-0.32940314  0.00895128],[1 0 0]
[-0.32282733  0.00657582],[0 0 1]
[-0.31666789  0.00615944],[1 0 0]
[-0.31296265  0.00370524],[1 0 0]
[-0.31173413  0.00122852],[0 1 0]
[-3.11989747e-01 -2.55615786e-04],[0 0 1]
[-0.31272796 -0.00073821],[1 0 0]
[-0.3159443  -0.00321635],[0 0 1]
[-0.31961926 -0.00367496],[1 0 0]
[-0.32573036 -0.0061111 ],[0 1 0]
[-0.33323983 -0.00750948],[0 1 0]
[-0.34210066 -0.00886082],[1 0 0]
[-0.35325645 -0.01115579],[0 1 0]
[-0.36563492 -0.01237847],[1 0 0]
[-0.38015427 -0.01451935],[1 0 0]
[-0.39671656 -0.01656229],[0 1 0]
[-0.41420765 -0.01749109],[1 0 0]
[-0.43350452 -0.01929688],[1 0 0]
[-0.45446891 -0.02096439],[1 0 0]
[-0.47694806 -0.02247915],[1 0 0]
[-0.50077595 -0.02382789],[1 0 0]
[-0.52577488 -0.02499893],[0 1 0]
[-0.55075748 -0.02498261],[1 0 0]
[-0.57653662 -0.02577914],[1 0 0]
[-0.6029204  -0.02638377],[1 0 0]
[-0.62971486 -0.02679446],[0 0 1]
[-0.65472683 -0.02501197],[1 0 0]
[-0.6797805  -0.02505368],[1 0 0]
[-0.70470521 -0.0249247 ],[0 0 1]
[-0.72733746 -0.02263225],[1 0 0]
[-0.74953505 -0.02219759],[0 1 0]
[-0.77016493 -0.02062987],[1 0 0]
[-0.79010964 -0.01994471],[0 0 1]
[-0.80726177 -0.01715214],[0 0 1]
[-0.82153408 -0.0142723 ],[0 0 1]
[-0.83285773 -0.01132365],[0 1 0]
[-0.84218065 -0.00932293],[1 0 0]
[-0.85046172 -0.00828107],[0 1 0]
[-0.85666573 -0.006204  ],[0 1 0]
[-0.86076713 -0.00410141],[0 0 1]
[-0.86174946 -0.00098233],[0 1 0]
[-0.86060881  0.00114065],[1 0 0]
[-0.85834971  0.0022591 ],[0 0 1]
[-0.85298121  0.0053685 ],[0 0 1]
[-0.84452519  0.00845602],[0 0 1]
[-0.83301721  0.01150798],[1 0 0]
[-0.8205078   0.01250942],[0 0 1]
[-0.80505456  0.01545324],[0 1 0]
[-0.78773244  0.01732212],[0 1 0]
[-0.76863022  0.01910222],[0 1 0]
[-0.74785136  0.02077886],[0 1 0]
[-0.72551463  0.02233673],[1 0 0]
[-0.70275446  0.02276017],[0 1 0]
[-0.67871439  0.02404007],[0 1 0]
[-0.65355249  0.0251619 ],[1 0 0]
[-0.62844043  0.02511205],[1 0 0]
[-0.60355497  0.02488547],[0 0 1]
[-0.57707556  0.0264794 ],[0 1 0]
[-0.5501968   0.02687876],[1 0 0]
[-0.52411877  0.02607803],[1 0 0]
[-0.49903683  0.02508193],[0 1 0]
[-0.47413895  0.02489789],[0 0 1]
[-0.44861065  0.0255283 ],[0 0 1]
[-0.42264003  0.02597062],[0 1 0]
[-0.39741508  0.02522495],[0 0 1]
[-0.37211406  0.02530102],[0 1 0]
[-0.34791048  0.02420359],[1 0 0]
[-0.32596439  0.02194609],[1 0 0]
[-0.30641523  0.01954916],[0 1 0]
[-0.28838212  0.01803311],[1 0 0]
[-0.27297033  0.01541179],[0 0 1]
[-0.25826608  0.01470425],[0 0 1]
[-0.24434824  0.01391784],[1 0 0]
[-0.23328825  0.01105999],[0 0 1]
[-0.22314059  0.01014767],[0 0 1]
[-0.21395337  0.00918721],[1 0 0]
[-0.20776861  0.00618476],[0 0 1]
[-0.20261374  0.00515487],[0 0 1]
[-0.19851108  0.00410267],[1 0 0]
[-0.19747803  0.00103304],[1 0 0]
[-0.19951895 -0.00204092],[0 0 1]
[-0.20262524 -0.00310629],[0 0 1]
[-0.20678369 -0.00415845],[1 0 0]
[-0.21397633 -0.00719264],[0 0 1]
[-0.22217132 -0.00819499],[1 0 0]
[-0.23333126 -0.01115995],[0 0 1]
[-0.24540332 -0.01207206],[1 0 0]
[-0.26032793 -0.01492461],[1 0 0]
[-0.27802809 -0.01770016],[0 1 0]
[-0.55014156  0.        ],[0 1 0]
[-5.4994270e-01  1.9886058e-04],[0 1 0]
[-5.49546466e-01  3.96234397e-04],[0 0 1]
[-0.54795582  0.00159065],[1 0 0]
[-0.54718266  0.00077316],[0 1 0]
[-0.54623277  0.00094989],[0 0 1]
[-0.54411325  0.00211952],[0 1 0]
[-0.54183997  0.00227328],[0 0 1]
[-0.53842995  0.00341002],[1 0 0]
[-0.53590874  0.00252122],[0 1 0]
[-0.53329522  0.00261352],[1 0 0]
[-0.53160898  0.00168623],[0 0 1]
[-0.52886268  0.0027463 ],[1 0 0]
[-0.5270769   0.00178578],[0 1 0]
[-0.52526503  0.00181187],[0 0 1]
[-0.52244067  0.00282436],[0 0 1]
[-0.51862499  0.00381568],[0 0 1]
[-0.51384661  0.00477838],[0 0 1]
[-0.50814137  0.00570525],[0 0 1]
[-0.50155201  0.00658936],[0 0 1]
[-0.49412789  0.00742413],[1 0 0]
[-0.4879245   0.00620338],[1 0 0]
[-0.48298817  0.00493634],[1 0 0]
[-0.47935566  0.00363251],[1 0 0]
[-0.477054    0.00230166],[0 0 1]
[-0.47410029  0.00295371],[0 0 1]
[-0.47051646  0.00358383],[0 1 0]
[-0.46732907  0.00318739],[0 1 0]
[-0.4645617   0.00276737],[1 0 0]
[-0.46323479  0.00132691],[1 0 0]
[-4.63358145e-01 -1.23353701e-04],[0 0 1]
[-4.62930848e-01  4.27296908e-04],[0 1 0]
[-4.62956052e-01 -2.52046494e-05],[1 0 0]
[-0.46443357 -0.00147752],[0 0 1]
[-0.46535251 -0.00091893],[0 1 0]
[-0.46670607 -0.00135356],[1 0 0]
[-0.46948425 -0.00277819],[1 0 0]
[-0.47366652 -0.00418227],[1 0 0]
[-0.47922188 -0.00555536],[0 1 0]
[-0.48510908 -0.0058872 ],[1 0 0]
[-0.49228431 -0.00717523],[0 0 1]
[-0.49869406 -0.00640975],[0 1 0]
[-0.50529042 -0.00659636],[0 0 1]
[-0.51102402 -0.0057336 ],[1 0 0]
[-0.51785192 -0.00682789],[0 0 1]
[-0.52372291 -0.00587099],[0 1 0]
[-0.52959297 -0.00587006],[1 0 0]
[-0.53641807 -0.00682511],[0 1 0]
[-0.54314706 -0.00672898],[1 0 0]
[-0.55072951 -0.00758246],[1 0 0]
[-0.55910871 -0.0083792 ],[0 1 0]
[-0.56722209 -0.00811338],[1 0 0]
[-0.57600923 -0.00878714],[1 0 0]
[-0.58540491 -0.00939568],[0 1 0]
[-0.59433969 -0.00893478],[0 0 1]
[-0.60174789 -0.0074082 ],[0 1 0]
[-0.60857532 -0.00682744],[0 0 1]
[-0.61377232 -0.00519699],[0 1 0]
[-0.61830123 -0.00452891],[0 1 0]
[-0.62212938 -0.00382816],[1 0 0]
[-0.62622928 -0.00409989],[0 0 1]
[-0.62857154 -0.00234227],[1 0 0]
[-0.63113946 -0.00256792],[0 0 1]
[-0.63191475 -0.00077528],[0 0 1]
[-0.63089188  0.00102286],[0 1 0]
[-0.62907815  0.00181374],[0 1 0]
[-0.62648645  0.0025917 ],[0 1 0]
[-0.62313529  0.00335116],[0 1 0]
[-0.61904865  0.00408664],[0 1 0]
[-0.61425588  0.00479277],[1 0 0]
[-0.60979153  0.00446435],[0 1 0]
[-0.60468792  0.00510361],[0 0 1]
[-0.59798212  0.0067058 ],[1 0 0]
[-0.59172306  0.00625906],[0 1 0]
[-0.58495662  0.00676644],[0 1 0]
[-0.57773259  0.00722403],[1 0 0]
[-0.57110434  0.00662825],[1 0 0]
[-0.565121    0.00598334],[0 0 1]
[-0.55782705  0.00729395],[1 0 0]
[-0.55127684  0.00655021],[1 0 0]
[-0.54551928  0.00575756],[0 0 1]
[-0.53859744  0.00692184],[1 0 0]
[-0.53256314  0.0060343 ],[0 0 1]
[-0.52546162  0.00710152],[0 1 0]
[-0.51834613  0.00711549],[0 0 1]
[-0.51027003  0.0080761 ],[1 0 0]
[-0.50329387  0.00697616],[0 0 1]
[-0.49546991  0.00782397],[0 0 1]
[-0.48685666  0.00861325],[0 0 1]
[-0.47751841  0.00933824],[0 0 1]
[-0.46752468  0.00999374],[0 1 0]
[-0.45794951  0.00957516],[1 0 0]
[-0.44986354  0.00808597],[0 0 1]
[-0.44132608  0.00853746],[0 0 1]
[-0.43239943  0.00892666],[0 0 1]
[-0.42314826  0.00925116],[0 0 1]
[-0.41363913  0.00950914],[0 1 0]
[-0.40493981  0.00869931],[0 1 0]
[-0.39711176  0.00782805],[0 1 0]
[-0.39020977  0.006902  ],[0 1 0]
[-0.3842817   0.00592807],[0 1 0]
[-0.37936835  0.00491335],[0 0 1]
[-0.37450329  0.00486506],[0 0 1]
[-0.36971954  0.00478376],[0 0 1]
[-0.36504932  0.00467022],[1 0 0]
[-0.36252389  0.00252543],[0 0 1]
[-0.36016005  0.00236384],[1 0 0]
[-3.59973470e-01  1.86576768e-04],[0 1 0]
[-0.36096539 -0.00099192],[1 0 0]
[-0.36412924 -0.00316385],[0 1 0]
[-0.36844401 -0.00431477],[0 0 1]
[-0.37288087 -0.00443686],[0 0 1]
[-0.37740999 -0.00452912],[0 1 0]
[-0.38300072 -0.00559073],[1 0 0]
[-0.39061494 -0.00761422],[0 0 1]
[-0.39820029 -0.00758535],[0 1 0]
[-0.4067041  -0.00850381],[1 0 0]
[-0.41706677 -0.01036266],[1 0 0]
[-0.42921489 -0.01214812],[1 0 0]
[-0.44306147 -0.01384658],[0 1 0]
[-0.45750622 -0.01444475],[1 0 0]
[-0.47344343 -0.0159372 ],[1 0 0]
[-0.49075538 -0.01731195],[0 1 0]
[-0.50831325 -0.01755788],[0 0 1]
[-0.52498573 -0.01667248],[1 0 0]
[-0.54264781 -0.01766208],[1 0 0]
[-0.56116709 -0.01851929],[0 1 0]
[-0.57940521 -0.01823812],[1 0 0]
[-0.59822674 -0.01882152],[1 0 0]
[-0.61749322 -0.01926648],[1 0 0]
[-0.63706476 -0.01957155],[1 0 0]
[-0.65680165 -0.01973689],[1 0 0]
[-0.6765659  -0.01976425],[1 0 0]
[-0.69622274 -0.01965684],[1 0 0]
[-0.715642   -0.01941926],[1 0 0]
[-0.7346993 -0.0190573],[1 0 0]
[-0.75327707 -0.01857778],[0 1 0]
[-0.77026537 -0.0169883 ],[0 0 1]
[-0.78456795 -0.01430258],[0 1 0]
[-0.79710717 -0.01253922],[0 0 1]
[-0.80681762 -0.00971046],[1 0 0]
[-0.81565045 -0.00883282],[0 0 1]
[-0.82156256 -0.00591212],[0 1 0]
[-0.82552589 -0.00396333],[1 0 0]
[-0.82852195 -0.00299606],[0 0 1]
[-8.28536955e-01 -1.50039594e-05],[1 0 0]
[-0.82757083  0.00096612],[0 0 1]
[-0.82362802  0.00394282],[0 0 1]
[-0.81672675  0.00690127],[0 0 1]
[-0.80689962  0.00982713],[0 0 1]
[-0.79419444  0.01270517],[0 1 0]
[-0.77967547  0.01451897],[0 1 0]
